24882 num_stratum
1 num_targets
LAI
basin_ID hill_ID zone_ID patch_ID stratum_ID LAI
1 32 13395 13395 13395 2.500000
1 32 13396 13396 13396 2.500000
1 32 13397 13397 13397 2.500000
1 32 13398 13398 13398 2.500000
1 32 13399 13399 13399 2.500000
1 32 13400 13400 13400 2.500000
1 32 13401 13401 13401 2.500000
1 32 13402 13402 13402 2.500000
1 32 13403 13403 13403 2.500000
1 32 13404 13404 13404 2.500000
1 32 13405 13405 13405 2.500000
1 32 13406 13406 13406 2.500000
1 32 13407 13407 13407 2.500000
1 32 13701 13701 13701 2.500000
1 32 13702 13702 13702 2.500000
1 32 13703 13703 13703 2.500000
1 32 13704 13704 13704 2.500000
1 32 13705 13705 13705 2.500000
1 32 13706 13706 13706 2.500000
1 32 13707 13707 13707 2.500000
1 32 13708 13708 13708 2.500000
1 32 13709 13709 13709 2.500000
1 32 13710 13710 13710 2.500000
1 32 13711 13711 13711 2.500000
1 32 13712 13712 13712 2.500000
1 32 13713 13713 13713 2.500000
1 32 13714 13714 13714 2.500000
1 32 13715 13715 13715 2.500000
1 32 13716 13716 13716 2.500000
1 32 14020 14020 14020 2.500000
1 32 14021 14021 14021 2.500000
1 32 14022 14022 14022 2.500000
1 32 14023 14023 14023 2.500000
1 32 14024 14024 14024 2.500000
1 32 14025 14025 14025 2.500000
1 32 14026 14026 14026 2.500000
1 32 14027 14027 14027 2.500000
1 32 14028 14028 14028 2.500000
1 32 14029 14029 14029 2.500000
1 32 14030 14030 14030 2.500000
1 32 14329 14329 14329 2.500000
1 32 14330 14330 14330 2.500000
1 32 14331 14331 14331 2.500000
1 32 14332 14332 14332 2.500000
1 32 14333 14333 14333 2.500000
1 32 14334 14334 14334 2.500000
1 32 14335 14335 14335 2.500000
1 32 14336 14336 14336 2.500000
1 32 14337 14337 14337 2.500000
1 32 14338 14338 14338 2.500000
1 32 14625 14625 14625 2.500000
1 32 14626 14626 14626 2.500000
1 32 14627 14627 14627 2.500000
1 32 14628 14628 14628 2.500000
1 32 14629 14629 14629 2.500000
1 32 14630 14630 14630 2.500000
1 32 14631 14631 14631 2.500000
1 32 14632 14632 14632 2.500000
1 32 14633 14633 14633 2.500000
1 32 14634 14634 14634 2.500000
1 32 14635 14635 14635 2.500000
1 32 14636 14636 14636 2.500000
1 32 14637 14637 14637 2.500000
1 32 14638 14638 14638 2.500000
1 32 14639 14639 14639 2.500000
1 32 14640 14640 14640 2.500000
1 32 14910 14910 14910 2.500000
1 32 14911 14911 14911 2.500000
1 32 14912 14912 14912 2.500000
1 32 14913 14913 14913 2.500000
1 32 14914 14914 14914 2.500000
1 32 14915 14915 14915 2.500000
1 32 14916 14916 14916 2.500000
1 32 14917 14917 14917 2.500000
1 32 14918 14918 14918 2.500000
1 32 14919 14919 14919 2.500000
1 32 15181 15181 15181 2.500000
1 32 15182 15182 15182 2.500000
1 32 15183 15183 15183 2.500000
1 32 15184 15184 15184 2.500000
1 32 15185 15185 15185 2.500000
1 32 15186 15186 15186 2.500000
1 32 15187 15187 15187 2.500000
1 32 15188 15188 15188 2.500000
1 32 15189 15189 15189 2.500000
1 32 15190 15190 15190 2.500000
1 32 15191 15191 15191 2.500000
1 32 15192 15192 15192 2.500000
1 32 15193 15193 15193 2.500000
1 32 15194 15194 15194 2.500000
1 32 15195 15195 15195 2.500000
1 32 15196 15196 15196 2.500000
1 32 15197 15197 15197 2.500000
1 32 15198 15198 15198 2.500000
1 32 15199 15199 15199 2.500000
1 32 15200 15200 15200 2.500000
1 32 15201 15201 15201 2.500000
1 32 15453 15453 15453 2.500000
1 32 15454 15454 15454 2.500000
1 32 15455 15455 15455 2.500000
1 32 15456 15456 15456 2.500000
1 32 15457 15457 15457 2.500000
1 32 15458 15458 15458 2.500000
1 32 15459 15459 15459 2.500000
1 32 15460 15460 15460 2.500000
1 32 15461 15461 15461 2.500000
1 32 15462 15462 15462 2.500000
1 32 15463 15463 15463 2.500000
1 32 15464 15464 15464 2.500000
1 32 15465 15465 15465 2.500000
1 32 15466 15466 15466 2.500000
1 32 15467 15467 15467 2.500000
1 32 15468 15468 15468 2.500000
1 32 15469 15469 15469 2.500000
1 32 15470 15470 15470 2.500000
1 32 15471 15471 15471 2.500000
1 32 15472 15472 15472 2.500000
1 32 15725 15725 15725 2.500000
1 32 15726 15726 15726 2.500000
1 32 15727 15727 15727 2.500000
1 32 15728 15728 15728 2.500000
1 32 15729 15729 15729 2.500000
1 32 15730 15730 15730 2.500000
1 32 15731 15731 15731 2.500000
1 32 15732 15732 15732 2.500000
1 32 15733 15733 15733 2.500000
1 32 15734 15734 15734 2.500000
1 32 15735 15735 15735 2.500000
1 32 15736 15736 15736 2.500000
1 32 15737 15737 15737 2.500000
1 32 15738 15738 15738 2.500000
1 32 15739 15739 15739 2.500000
1 32 15740 15740 15740 2.500000
1 32 15741 15741 15741 2.500000
1 32 15742 15742 15742 2.500000
1 32 15743 15743 15743 2.500000
1 32 15744 15744 15744 2.500000
1 32 15745 15745 15745 2.500000
1 32 15746 15746 15746 2.500000
1 32 15747 15747 15747 2.500000
1 32 15979 15979 15979 2.500000
1 32 15980 15980 15980 2.500000
1 32 15981 15981 15981 2.500000
1 32 15982 15982 15982 2.500000
1 32 15983 15983 15983 2.500000
1 32 15984 15984 15984 2.500000
1 32 15985 15985 15985 2.500000
1 32 15986 15986 15986 2.500000
1 32 15987 15987 15987 2.500000
1 32 15988 15988 15988 2.500000
1 32 15989 15989 15989 2.500000
1 32 15990 15990 15990 2.500000
1 32 15991 15991 15991 2.500000
1 32 15992 15992 15992 2.500000
1 32 15993 15993 15993 2.500000
1 32 15994 15994 15994 2.500000
1 32 15995 15995 15995 2.500000
1 32 15996 15996 15996 2.700000
1 32 15997 15997 15997 2.500000
1 32 15998 15998 15998 2.500000
1 32 16235 16235 16235 2.500000
1 32 16236 16236 16236 2.500000
1 32 16237 16237 16237 2.500000
1 32 16238 16238 16238 2.500000
1 32 16239 16239 16239 2.500000
1 32 16240 16240 16240 2.500000
1 32 16241 16241 16241 2.500000
1 32 16242 16242 16242 2.500000
1 32 16243 16243 16243 2.500000
1 32 16244 16244 16244 2.500000
1 32 16245 16245 16245 2.500000
1 32 16246 16246 16246 2.500000
1 32 16247 16247 16247 2.500000
1 32 16248 16248 16248 2.500000
1 32 16249 16249 16249 2.500000
1 32 16250 16250 16250 2.500000
1 32 16251 16251 16251 2.500000
1 32 16252 16252 16252 2.500000
1 32 16253 16253 16253 2.500000
1 32 16254 16254 16254 2.750000
1 32 16255 16255 16255 2.750000
1 32 16256 16256 16256 2.500000
1 32 16501 16501 16501 3.100000
1 32 16502 16502 16502 3.100000
1 32 16503 16503 16503 3.100000
1 32 16504 16504 16504 3.100000
1 32 16505 16505 16505 3.100000
1 32 16506 16506 16506 3.100000
1 32 16507 16507 16507 3.100000
1 32 16508 16508 16508 3.100000
1 32 16509 16509 16509 3.100000
1 32 16510 16510 16510 3.100000
1 32 16511 16511 16511 3.100000
1 32 16512 16512 16512 3.100000
1 32 16513 16513 16513 3.100000
1 32 16514 16514 16514 3.000000
1 32 16515 16515 16515 3.000000
1 32 16516 16516 16516 3.000000
1 32 16517 16517 16517 3.000000
1 32 16518 16518 16518 3.000000
1 32 16519 16519 16519 3.000000
1 32 16520 16520 16520 3.000000
1 32 16521 16521 16521 3.000000
1 32 16522 16522 16522 3.000000
1 32 16768 16768 16768 3.100000
1 32 16769 16769 16769 3.100000
1 32 16770 16770 16770 3.100000
1 32 16771 16771 16771 3.100000
1 32 16772 16772 16772 3.100000
1 32 16773 16773 16773 3.100000
1 32 16774 16774 16774 3.100000
1 32 16775 16775 16775 3.100000
1 32 16776 16776 16776 3.100000
1 32 16777 16777 16777 3.100000
1 32 16778 16778 16778 3.100000
1 32 16779 16779 16779 3.100000
1 32 16780 16780 16780 3.000000
1 32 16781 16781 16781 3.000000
1 32 16782 16782 16782 3.000000
1 32 16783 16783 16783 3.000000
1 32 16784 16784 16784 3.000000
1 32 16785 16785 16785 3.000000
1 32 16786 16786 16786 3.000000
1 32 16787 16787 16787 3.000000
1 32 16788 16788 16788 3.000000
1 32 16789 16789 16789 3.000000
1 32 17045 17045 17045 3.100000
1 32 17046 17046 17046 3.100000
1 32 17047 17047 17047 3.100000
1 32 17048 17048 17048 3.100000
1 32 17049 17049 17049 3.100000
1 32 17050 17050 17050 3.100000
1 32 17051 17051 17051 3.100000
1 32 17052 17052 17052 3.100000
1 32 17053 17053 17053 3.100000
1 32 17054 17054 17054 3.100000
1 32 17055 17055 17055 3.100000
1 32 17056 17056 17056 3.100000
1 32 17057 17057 17057 3.100000
1 32 17058 17058 17058 3.000000
1 32 17059 17059 17059 3.000000
1 32 17060 17060 17060 3.000000
1 32 17061 17061 17061 3.000000
1 32 17062 17062 17062 3.000000
1 32 17063 17063 17063 3.000000
1 32 17064 17064 17064 3.000000
1 32 17065 17065 17065 3.000000
1 32 17066 17066 17066 3.000000
1 32 17067 17067 17067 3.000000
1 32 17328 17328 17328 3.100000
1 32 17329 17329 17329 3.100000
1 32 17330 17330 17330 3.100000
1 32 17331 17331 17331 3.100000
1 32 17332 17332 17332 3.100000
1 32 17333 17333 17333 3.100000
1 32 17334 17334 17334 3.100000
1 32 17335 17335 17335 3.100000
1 32 17336 17336 17336 3.100000
1 32 17337 17337 17337 3.100000
1 32 17338 17338 17338 3.100000
1 32 17339 17339 17339 3.000000
1 32 17340 17340 17340 3.000000
1 32 17341 17341 17341 3.000000
1 32 17342 17342 17342 3.000000
1 32 17343 17343 17343 3.000000
1 32 17344 17344 17344 3.000000
1 32 17345 17345 17345 3.000000
1 32 17346 17346 17346 3.000000
1 32 17347 17347 17347 3.000000
1 32 17348 17348 17348 3.000000
1 32 17349 17349 17349 3.000000
1 32 17350 17350 17350 2.900000
1 32 17602 17602 17602 3.100000
1 32 17603 17603 17603 3.100000
1 32 17604 17604 17604 3.100000
1 32 17605 17605 17605 3.100000
1 32 17606 17606 17606 3.100000
1 32 17607 17607 17607 3.100000
1 32 17608 17608 17608 3.100000
1 32 17609 17609 17609 3.100000
1 32 17610 17610 17610 3.100000
1 32 17611 17611 17611 3.100000
1 32 17612 17612 17612 3.100000
1 32 17613 17613 17613 3.000000
1 32 17614 17614 17614 3.000000
1 32 17615 17615 17615 3.000000
1 32 17616 17616 17616 3.000000
1 32 17617 17617 17617 3.000000
1 32 17618 17618 17618 3.000000
1 32 17619 17619 17619 3.000000
1 32 17620 17620 17620 3.000000
1 32 17621 17621 17621 3.000000
1 32 17622 17622 17622 3.000000
1 32 17623 17623 17623 2.933333
1 32 17624 17624 17624 2.800000
1 32 17853 17853 17853 3.100000
1 32 17854 17854 17854 3.100000
1 32 17855 17855 17855 3.100000
1 32 17856 17856 17856 3.100000
1 32 17857 17857 17857 3.100000
1 32 17858 17858 17858 3.100000
1 32 17859 17859 17859 3.100000
1 32 17860 17860 17860 3.100000
1 32 17861 17861 17861 3.100000
1 32 17862 17862 17862 3.100000
1 32 17863 17863 17863 3.100000
1 32 17864 17864 17864 3.000000
1 32 17865 17865 17865 3.000000
1 32 17866 17866 17866 3.000000
1 32 17867 17867 17867 3.000000
1 32 17868 17868 17868 3.000000
1 32 17869 17869 17869 3.000000
1 32 17870 17870 17870 3.000000
1 32 17871 17871 17871 3.000000
1 32 17872 17872 17872 3.000000
1 32 17873 17873 17873 3.000000
1 32 17874 17874 17874 3.000000
1 32 17875 17875 17875 2.900000
1 32 17876 17876 17876 2.800000
1 32 18122 18122 18122 3.100000
1 32 18123 18123 18123 3.100000
1 32 18124 18124 18124 3.100000
1 32 18125 18125 18125 3.100000
1 32 18126 18126 18126 3.100000
1 32 18127 18127 18127 3.100000
1 32 18128 18128 18128 3.100000
1 32 18129 18129 18129 3.100000
1 32 18130 18130 18130 3.100000
1 32 18131 18131 18131 3.100000
1 32 18132 18132 18132 3.100000
1 32 18133 18133 18133 3.000000
1 32 18134 18134 18134 3.000000
1 32 18135 18135 18135 3.000000
1 32 18136 18136 18136 3.000000
1 32 18137 18137 18137 3.000000
1 32 18138 18138 18138 3.000000
1 32 18139 18139 18139 3.000000
1 32 18140 18140 18140 3.000000
1 32 18141 18141 18141 3.000000
1 32 18142 18142 18142 3.000000
1 32 18143 18143 18143 3.000000
1 32 18144 18144 18144 2.900000
1 32 18145 18145 18145 2.800000
1 32 18379 18379 18379 3.100000
1 32 18380 18380 18380 3.100000
1 32 18381 18381 18381 3.100000
1 32 18382 18382 18382 3.100000
1 32 18383 18383 18383 3.100000
1 32 18384 18384 18384 3.100000
1 32 18385 18385 18385 3.100000
1 32 18386 18386 18386 3.100000
1 32 18387 18387 18387 3.100000
1 32 18388 18388 18388 3.100000
1 32 18389 18389 18389 3.100000
1 32 18390 18390 18390 3.100000
1 32 18391 18391 18391 3.000000
1 32 18392 18392 18392 3.000000
1 32 18393 18393 18393 3.000000
1 32 18394 18394 18394 3.000000
1 32 18395 18395 18395 3.000000
1 32 18396 18396 18396 3.000000
1 32 18397 18397 18397 3.000000
1 32 18398 18398 18398 3.000000
1 32 18399 18399 18399 3.000000
1 32 18400 18400 18400 3.000000
1 32 18401 18401 18401 3.000000
1 32 18402 18402 18402 3.000000
1 32 18403 18403 18403 3.000000
1 32 18404 18404 18404 2.800000
1 32 18405 18405 18405 2.800000
1 32 18406 18406 18406 2.800000
1 32 18407 18407 18407 2.800000
1 32 18621 18621 18621 3.100000
1 32 18622 18622 18622 3.100000
1 32 18623 18623 18623 3.100000
1 32 18624 18624 18624 3.100000
1 32 18625 18625 18625 3.100000
1 32 18626 18626 18626 3.100000
1 32 18627 18627 18627 3.100000
1 32 18628 18628 18628 3.000000
1 32 18629 18629 18629 3.000000
1 32 18630 18630 18630 3.000000
1 32 18631 18631 18631 3.000000
1 32 18632 18632 18632 3.000000
1 32 18633 18633 18633 3.000000
1 32 18634 18634 18634 3.000000
1 32 18635 18635 18635 3.000000
1 32 18636 18636 18636 3.000000
1 32 18637 18637 18637 3.000000
1 32 18638 18638 18638 3.000000
1 32 18639 18639 18639 3.000000
1 32 18640 18640 18640 3.000000
1 32 18641 18641 18641 3.000000
1 32 18642 18642 18642 3.000000
1 32 18643 18643 18643 2.800000
1 32 18644 18644 18644 2.800000
1 32 18869 18869 18869 3.100000
1 32 18870 18870 18870 3.100000
1 32 18871 18871 18871 3.100000
1 32 18872 18872 18872 3.100000
1 32 18873 18873 18873 3.100000
1 32 18874 18874 18874 3.100000
1 32 18875 18875 18875 3.100000
1 32 18876 18876 18876 3.100000
1 32 18877 18877 18877 3.100000
1 32 18878 18878 18878 3.000000
1 32 18879 18879 18879 3.000000
1 32 18880 18880 18880 3.000000
1 32 18881 18881 18881 3.000000
1 32 18882 18882 18882 3.000000
1 32 18883 18883 18883 3.000000
1 32 18884 18884 18884 3.000000
1 32 18885 18885 18885 3.000000
1 32 18886 18886 18886 3.000000
1 32 18887 18887 18887 3.000000
1 32 18888 18888 18888 3.000000
1 32 18889 18889 18889 3.000000
1 32 18890 18890 18890 3.000000
1 32 18891 18891 18891 3.000000
1 32 18892 18892 18892 3.000000
1 32 18893 18893 18893 2.800000
1 32 18894 18894 18894 2.800000
1 32 19124 19124 19124 3.100000
1 32 19125 19125 19125 3.100000
1 32 19126 19126 19126 3.100000
1 32 19127 19127 19127 3.100000
1 32 19128 19128 19128 3.100000
1 32 19129 19129 19129 3.075000
1 32 19130 19130 19130 3.000000
1 32 19131 19131 19131 3.000000
1 32 19132 19132 19132 3.000000
1 32 19133 19133 19133 3.000000
1 32 19134 19134 19134 3.000000
1 32 19135 19135 19135 3.000000
1 32 19136 19136 19136 3.000000
1 32 19137 19137 19137 3.000000
1 32 19138 19138 19138 3.000000
1 32 19139 19139 19139 3.000000
1 32 19140 19140 19140 3.000000
1 32 19141 19141 19141 3.000000
1 32 19142 19142 19142 3.000000
1 32 19143 19143 19143 3.000000
1 32 19144 19144 19144 2.800000
1 32 19145 19145 19145 2.800000
1 32 19146 19146 19146 2.800000
1 32 19379 19379 19379 3.100000
1 32 19380 19380 19380 3.050000
1 32 19381 19381 19381 3.000000
1 32 19382 19382 19382 3.000000
1 32 19383 19383 19383 3.000000
1 32 19384 19384 19384 3.000000
1 32 19385 19385 19385 3.000000
1 32 19386 19386 19386 3.000000
1 32 19387 19387 19387 3.000000
1 32 19388 19388 19388 3.000000
1 32 19389 19389 19389 3.000000
1 32 19390 19390 19390 3.000000
1 32 19391 19391 19391 3.000000
1 32 19392 19392 19392 3.000000
1 32 19393 19393 19393 3.000000
1 32 19394 19394 19394 2.800000
1 32 19395 19395 19395 2.800000
1 32 19396 19396 19396 2.800000
1 32 19632 19632 19632 3.100000
1 32 19633 19633 19633 3.100000
1 32 19634 19634 19634 3.100000
1 32 19635 19635 19635 3.100000
1 32 19636 19636 19636 3.033333
1 32 19637 19637 19637 3.000000
1 32 19638 19638 19638 3.000000
1 32 19639 19639 19639 3.000000
1 32 19640 19640 19640 3.000000
1 32 19641 19641 19641 3.000000
1 32 19642 19642 19642 3.000000
1 32 19643 19643 19643 3.000000
1 32 19644 19644 19644 3.000000
1 32 19645 19645 19645 3.000000
1 32 19646 19646 19646 3.000000
1 32 19647 19647 19647 3.000000
1 32 19648 19648 19648 3.000000
1 32 19649 19649 19649 2.800000
1 32 19650 19650 19650 2.800000
1 32 19651 19651 19651 2.800000
1 32 19652 19652 19652 2.800000
1 32 19881 19881 19881 3.100000
1 32 19882 19882 19882 3.100000
1 32 19883 19883 19883 3.100000
1 32 19884 19884 19884 3.100000
1 32 19885 19885 19885 3.100000
1 32 19886 19886 19886 3.100000
1 32 19887 19887 19887 3.100000
1 32 19888 19888 19888 3.100000
1 32 19889 19889 19889 3.100000
1 32 19890 19890 19890 3.025000
1 32 19891 19891 19891 3.000000
1 32 19892 19892 19892 3.000000
1 32 19893 19893 19893 3.000000
1 32 19894 19894 19894 3.000000
1 32 19895 19895 19895 3.000000
1 32 19896 19896 19896 3.000000
1 32 19897 19897 19897 3.000000
1 32 19898 19898 19898 3.000000
1 32 19899 19899 19899 3.000000
1 32 19900 19900 19900 3.000000
1 32 19901 19901 19901 3.000000
1 32 19902 19902 19902 3.000000
1 32 19903 19903 19903 2.800000
1 32 19904 19904 19904 2.800000
1 32 19905 19905 19905 2.800000
1 32 19906 19906 19906 2.800000
1 32 19907 19907 19907 2.800000
1 32 20148 20148 20148 2.900000
1 32 20149 20149 20149 2.966667
1 32 20150 20150 20150 3.100000
1 32 20151 20151 20151 3.100000
1 32 20152 20152 20152 3.100000
1 32 20153 20153 20153 3.100000
1 32 20154 20154 20154 3.100000
1 32 20155 20155 20155 3.100000
1 32 20156 20156 20156 3.100000
1 32 20157 20157 20157 3.100000
1 32 20158 20158 20158 3.000000
1 32 20159 20159 20159 3.000000
1 32 20160 20160 20160 3.000000
1 32 20161 20161 20161 3.000000
1 32 20162 20162 20162 3.000000
1 32 20163 20163 20163 3.000000
1 32 20164 20164 20164 3.000000
1 32 20165 20165 20165 3.000000
1 32 20166 20166 20166 3.000000
1 32 20167 20167 20167 3.000000
1 32 20168 20168 20168 3.000000
1 32 20169 20169 20169 3.000000
1 32 20170 20170 20170 3.000000
1 32 20171 20171 20171 2.800000
1 32 20172 20172 20172 2.800000
1 32 20173 20173 20173 2.800000
1 32 20174 20174 20174 2.800000
1 32 20412 20412 20412 2.700000
1 32 20413 20413 20413 2.700000
1 32 20414 20414 20414 2.700000
1 32 20415 20415 20415 2.700000
1 32 20416 20416 20416 2.700000
1 32 20417 20417 20417 2.700000
1 32 20418 20418 20418 2.700000
1 32 20419 20419 20419 2.700000
1 32 20420 20420 20420 2.700000
1 32 20421 20421 20421 2.700000
1 32 20422 20422 20422 2.700000
1 32 20423 20423 20423 2.700000
1 32 20424 20424 20424 2.700000
1 32 20425 20425 20425 2.700000
1 32 20426 20426 20426 2.700000
1 32 20427 20427 20427 2.700000
1 32 20428 20428 20428 2.700000
1 32 20429 20429 20429 2.700000
1 32 20430 20430 20430 2.700000
1 32 20431 20431 20431 2.700000
1 32 20432 20432 20432 2.700000
1 32 20433 20433 20433 2.700000
1 32 20434 20434 20434 3.000000
1 32 20435 20435 20435 3.000000
1 32 20436 20436 20436 3.000000
1 32 20437 20437 20437 3.000000
1 32 20438 20438 20438 3.000000
1 32 20664 20664 20664 2.700000
1 32 20665 20665 20665 2.700000
1 32 20666 20666 20666 2.700000
1 32 20667 20667 20667 2.700000
1 32 20668 20668 20668 2.700000
1 32 20669 20669 20669 2.700000
1 32 20670 20670 20670 2.700000
1 32 20671 20671 20671 2.700000
1 32 20672 20672 20672 2.700000
1 32 20673 20673 20673 2.700000
1 32 20674 20674 20674 2.700000
1 32 20675 20675 20675 2.700000
1 32 20676 20676 20676 2.700000
1 32 20677 20677 20677 2.700000
1 32 20678 20678 20678 2.700000
1 32 20679 20679 20679 2.700000
1 32 20680 20680 20680 2.700000
1 32 20681 20681 20681 2.700000
1 32 20682 20682 20682 2.700000
1 32 20683 20683 20683 2.700000
1 32 20684 20684 20684 2.700000
1 32 20685 20685 20685 2.700000
1 32 20686 20686 20686 2.700000
1 32 20687 20687 20687 3.000000
1 32 20688 20688 20688 3.000000
1 32 20689 20689 20689 3.000000
1 32 20690 20690 20690 3.000000
1 32 20691 20691 20691 3.000000
1 32 20692 20692 20692 3.000000
1 32 20944 20944 20944 2.700000
1 32 20945 20945 20945 2.700000
1 32 20946 20946 20946 2.700000
1 32 20947 20947 20947 2.700000
1 32 20948 20948 20948 2.700000
1 32 20949 20949 20949 2.700000
1 32 20950 20950 20950 2.700000
1 32 20951 20951 20951 2.700000
1 32 20952 20952 20952 2.700000
1 32 20953 20953 20953 2.700000
1 32 20954 20954 20954 2.700000
1 32 20955 20955 20955 2.700000
1 32 20956 20956 20956 2.700000
1 32 20957 20957 20957 2.700000
1 32 20958 20958 20958 2.700000
1 32 20959 20959 20959 2.700000
1 32 20960 20960 20960 2.700000
1 32 20961 20961 20961 2.700000
1 32 20962 20962 20962 2.700000
1 32 20963 20963 20963 2.700000
1 32 20964 20964 20964 3.000000
1 32 20965 20965 20965 3.000000
1 32 20966 20966 20966 3.000000
1 32 20967 20967 20967 3.000000
1 32 20968 20968 20968 3.000000
1 32 20969 20969 20969 3.000000
1 32 20970 20970 20970 3.000000
1 32 21212 21212 21212 2.700000
1 32 21213 21213 21213 2.700000
1 32 21214 21214 21214 2.700000
1 32 21215 21215 21215 2.700000
1 32 21216 21216 21216 2.700000
1 32 21217 21217 21217 2.700000
1 32 21218 21218 21218 2.700000
1 32 21219 21219 21219 2.700000
1 32 21220 21220 21220 2.700000
1 32 21221 21221 21221 2.700000
1 32 21222 21222 21222 2.700000
1 32 21223 21223 21223 2.700000
1 32 21224 21224 21224 2.700000
1 32 21225 21225 21225 2.700000
1 32 21226 21226 21226 2.700000
1 32 21227 21227 21227 3.000000
1 32 21228 21228 21228 3.000000
1 32 21229 21229 21229 3.000000
1 32 21230 21230 21230 3.000000
1 32 21231 21231 21231 3.000000
1 32 21232 21232 21232 3.000000
1 32 21233 21233 21233 3.000000
1 32 21468 21468 21468 2.700000
1 32 21469 21469 21469 2.700000
1 32 21470 21470 21470 2.700000
1 32 21471 21471 21471 2.700000
1 32 21472 21472 21472 2.700000
1 32 21473 21473 21473 2.700000
1 32 21474 21474 21474 2.700000
1 32 21475 21475 21475 2.700000
1 32 21476 21476 21476 2.700000
1 32 21477 21477 21477 2.700000
1 32 21478 21478 21478 2.700000
1 32 21479 21479 21479 2.700000
1 32 21480 21480 21480 3.000000
1 32 21481 21481 21481 3.000000
1 32 21482 21482 21482 3.000000
1 32 21483 21483 21483 3.000000
1 32 21484 21484 21484 3.000000
1 32 21485 21485 21485 3.000000
1 32 21486 21486 21486 3.000000
1 32 21731 21731 21731 2.700000
1 32 21732 21732 21732 2.700000
1 32 21733 21733 21733 2.700000
1 32 21734 21734 21734 2.700000
1 32 21735 21735 21735 2.700000
1 32 21736 21736 21736 2.700000
1 32 21737 21737 21737 2.700000
1 32 21738 21738 21738 2.700000
1 32 21739 21739 21739 2.700000
1 32 21740 21740 21740 2.700000
1 32 21741 21741 21741 2.700000
1 32 21742 21742 21742 3.000000
1 32 21743 21743 21743 3.000000
1 32 21744 21744 21744 3.000000
1 32 21745 21745 21745 3.000000
1 32 21746 21746 21746 3.000000
1 32 21747 21747 21747 3.000000
1 32 21985 21985 21985 2.700000
1 32 21986 21986 21986 2.700000
1 32 21987 21987 21987 2.700000
1 32 21988 21988 21988 2.700000
1 32 21989 21989 21989 2.700000
1 32 21990 21990 21990 2.700000
1 32 21991 21991 21991 2.700000
1 32 21992 21992 21992 2.700000
1 32 21993 21993 21993 2.700000
1 32 21994 21994 21994 3.000000
1 32 21995 21995 21995 3.000000
1 32 21996 21996 21996 3.000000
1 32 21997 21997 21997 3.000000
1 32 21998 21998 21998 3.000000
1 32 21999 21999 21999 3.000000
1 32 22000 22000 22000 3.000000
1 32 22228 22228 22228 2.700000
1 32 22229 22229 22229 2.700000
1 32 22230 22230 22230 2.700000
1 32 22231 22231 22231 2.700000
1 32 22232 22232 22232 2.700000
1 32 22233 22233 22233 2.700000
1 32 22234 22234 22234 2.700000
1 32 22235 22235 22235 3.000000
1 32 22236 22236 22236 3.000000
1 32 22237 22237 22237 3.000000
1 32 22238 22238 22238 3.000000
1 32 22239 22239 22239 3.000000
1 32 22240 22240 22240 3.000000
1 32 22477 22477 22477 2.700000
1 32 22478 22478 22478 2.700000
1 32 22479 22479 22479 2.700000
1 32 22480 22480 22480 2.700000
1 32 22481 22481 22481 2.700000
1 32 22482 22482 22482 2.700000
1 32 22483 22483 22483 2.700000
1 32 22484 22484 22484 2.700000
1 32 22485 22485 22485 2.700000
1 32 22486 22486 22486 2.700000
1 32 22487 22487 22487 3.000000
1 32 22488 22488 22488 3.000000
1 32 22489 22489 22489 3.000000
1 32 22490 22490 22490 3.000000
1 32 22710 22710 22710 2.700000
1 32 22711 22711 22711 2.700000
1 32 22712 22712 22712 2.700000
1 32 22713 22713 22713 2.700000
1 32 22714 22714 22714 2.700000
1 32 22715 22715 22715 2.700000
1 32 22716 22716 22716 2.700000
1 32 22717 22717 22717 2.700000
1 32 22718 22718 22718 2.700000
1 32 22719 22719 22719 2.700000
1 32 22720 22720 22720 3.000000
1 32 22721 22721 22721 3.000000
1 32 22722 22722 22722 3.000000
1 32 22723 22723 22723 3.000000
1 32 22724 22724 22724 3.000000
1 32 22725 22725 22725 3.000000
1 32 22726 22726 22726 3.000000
1 32 22727 22727 22727 3.000000
1 32 22947 22947 22947 2.700000
1 32 22948 22948 22948 2.700000
1 32 22949 22949 22949 2.700000
1 32 22950 22950 22950 2.700000
1 32 22951 22951 22951 2.700000
1 32 22952 22952 22952 2.700000
1 32 22953 22953 22953 2.700000
1 32 22954 22954 22954 2.700000
1 32 22955 22955 22955 2.700000
1 32 22956 22956 22956 2.700000
1 32 22957 22957 22957 2.700000
1 32 22958 22958 22958 2.700000
1 32 22959 22959 22959 2.700000
1 32 22960 22960 22960 2.700000
1 32 22961 22961 22961 3.000000
1 32 22962 22962 22962 3.000000
1 32 22963 22963 22963 3.000000
1 32 22964 22964 22964 3.000000
1 32 22965 22965 22965 3.000000
1 32 22966 22966 22966 3.000000
1 32 22967 22967 22967 3.000000
1 32 22968 22968 22968 3.000000
1 32 23202 23202 23202 2.700000
1 32 23203 23203 23203 2.700000
1 32 23204 23204 23204 2.700000
1 32 23205 23205 23205 2.700000
1 32 23206 23206 23206 2.700000
1 32 23207 23207 23207 2.700000
1 32 23208 23208 23208 2.700000
1 32 23209 23209 23209 2.700000
1 32 23210 23210 23210 2.700000
1 32 23211 23211 23211 2.700000
1 32 23212 23212 23212 2.700000
1 32 23213 23213 23213 2.700000
1 32 23214 23214 23214 2.700000
